"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ILRBRB3N","journalArticle","2022","Jarke, Hannes; Jakob, Lea; Bojanić, Lana; Garcia-Garzon, Eduardo; Mareva, Silvana; Mutak, Augustin; Gjorgjiovska, Jovana","Registered report: How open do you want your science? An international investigation into knowledge and attitudes of psychology students","PLOS ONE","","1932-6203","10.1371/journal.pone.0261260","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0261260","The use of Open Science practices is often proposed as a way to improve research practice, especially in psychology. Open Science can increase transparency and therefore reduce questionable research practices, making research more accessible to students, scholars, policy makers, and the public. However, little is known about how widespread Open Science practices are taught and how students are educated about these practices. In addition, it remains unknown how informing students about Open Science actually impacts their understanding and adoption of such practices. This registered report proposes the validation of a questionnaire. The aim is to survey how much psychology students know about Open Science and to assess whether knowledge of and exposure to Open Science in general—be it through university curricula or social media—influences attitudes towards the concept and intentions to implement relevant practices.","2022-02-28","2023-03-01 20:40:51","2023-03-01T20:40:51Z","2023-03-01 20:40:51","e0261260","","2","17","","PLOS ONE","Registered report","","","","","","","en","","","","","PLoS Journals","","Publisher: Public Library of Science","","","","","Careers in research; Open science; Psychological attitudes; Psychology; Psychometrics; Questionnaires; Social media; Social psychology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3LQZWBKE","journalArticle","2022","Riesthuis, Paul; Otgaar, Henry; Hope, Lorraine; Mangiulli, Ivan","Registered report: The effects of incentivized lies on memory","Applied Cognitive Psychology","","1099-0720","10.1002/acp.3986","https://onlinelibrary.wiley.com/doi/abs/10.1002/acp.3986","In the current experiment, we examined the effects of self-generated deceptive behavior on memory. Participants (n = 230) were randomly assigned to a “strong-incentive to cheat” or “weak-incentive to cheat” condition and played the adapted Sequential Dyadic Die-Rolling paradigm. Participants in the “strong-incentive to cheat” condition were incentivized to lie to avoid a financial penalty (i.e., punishment). Participants in the “weak-incentive to cheat” could also choose to lie but the outcome was a prosocial one (i.e., benefit for unknown co-participant). Two-days later, memory for the die-rolling event was assessed. A similar number of participants lied to avoid punishment as for prosocial reasons. Interestingly, we did not find evidence for unethical amnesia. However, participants who engaged in deceptive behavior, irrespective of their motives, produced more memory errors than honest participants. Although our results suggest that engaging in deceptive behavior does not lead to motivated forgetting, it can lead to memory errors.","2022","2023-03-01 18:53:59","2023-03-01T18:53:59Z","2023-03-01 18:53:59","1150-1161","","5","36","","","Registered report","","","","","","","en","","","","","Wiley Online Library","","_eprint: https://onlinelibrary.wiley.com/doi/pdf/10.1002/acp.3986","","","","","deception; lying; memory; unethical amnesia","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"M23ETXQY","preprint","2022","Krüger, Jacob; Çalıklı, Gül; Bershadskyy, Dmitri; Heyer, Robert; Zabel, Sarah; Otto, Siegmar","Registered Report: A Laboratory Experiment on Using Different Financial-Incentivization Schemes in Software-Engineering Experimentation","","","","10.48550/arXiv.2202.10985","http://arxiv.org/abs/2202.10985","Empirical studies in software engineering are often conducted with open-source developers or in industrial collaborations. Seemingly, this resulted in few experiments using financial incentives (e.g., money, vouchers) as a strategy to motivate the participants' behavior; which is typically done in other research communities, such as economics or psychology. Even the current version of the SIGSOFT Empirical Standards does mention payouts for completing surveys only, but not for mimicking the real-world or motivating realistic behavior during experiments. So, there is a lack of understanding regarding whether financial incentives can or cannot be useful for software-engineering experimentation. To tackle this problem, we plan a survey based on which we will conduct a controlled laboratory experiment. Precisely, we will use the survey to elicit incentivization schemes we will employ as (up to) four payoff functions (i.e., mappings of choices or performance in an experiment to a monetary payment) during a code-review task in the experiment: (1) a scheme that employees prefer, (2) a scheme that is actually employed, (3) a scheme that is performance-independent, and (4) a scheme that mimics an open-source scenario. Using a between-subject design, we aim to explore how the different schemes impact the participants' performance. Our contributions help understand the impact of financial incentives on developers in experiments as well as real-world scenarios, guiding researchers in designing experiments and organizations in compensating developers.","2022-07-07","2023-02-24 21:47:44","2023-02-24T21:47:44Z","2023-02-24 21:47:44","","","","","","","Registered Report","","","","","arXiv","","","","","","","arXiv.org","","arXiv:2202.10985 [cs]","","","","","Computer Science - Software Engineering","","","","","","","","","","","","","","","","","","","arXiv:2202.10985","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YPIKF9LU","journalArticle","2022","Schmidt, Kathleen; Buchanan, Erin M.; Hall, Braeden F.","Registered report: Moderators of the relationship between implicit and explicit measures of evaluation and identification","Journal of Experimental Social Psychology","","0022-1031","10.1016/j.jesp.2021.104280","https://www.sciencedirect.com/science/article/pii/S0022103121001839","Researchers and theorists have explained variations in the relationship between implicit and explicit measures of social cognition by citing differences in measurement and cognitive processing. The present research explored how features of measured attributes and individual differences affect the relationship between implicit and explicit measures using existing data (Hussey, Hughes, & Nosek, 2018). In the original study, participants completed measures of explicit evaluation or identification (i.e., difference scores between self-report items) and implicit evaluation or identification (i.e., the Implicit Association Test; Greenwald, McGhee, & Schwartz, 1998) for one of 95 target pairs. First, we attempted to conceptually replicate Nosek's (2005) findings that self-presentation, distinctiveness, elaboration/importance, and complementarity moderated the relationship between implicit and explicit evaluations across individuals irrespective of attribute targets. These attribute features each moderated the relationship between implicit and explicit evaluations and accounted for unique variation in implicit-explicit relations. Second, we tested whether these features affected the relationship between implicit and explicit identifications. We found moderating effects of distinctiveness and complementarity but not of the other attribute features, likely due to their operationalization. Finally, we examined whether theoretically relevant individual difference measures moderated the relationship between implicit and explicit evaluations or identifications. Across almost all analyses, these measures (i.e., socially desirable responding, self-monitoring, need for cognition, personal need for structure, and need for cognitive closure) did not moderate implicit-explicit relations. Taken together, our results suggest that relationships between implicit and explicit measures reflect individual experiences with attribute targets rather than the cultural context, targets, or individuals themselves.","2022-05-01","2023-02-24 21:39:37","2023-02-24T21:39:37Z","2023-02-24 21:39:37","104280","","","100","","Journal of Experimental Social Psychology","Registered report","","","","","","","en","","","","","ScienceDirect","","","","","","","Implicit bias; Implicit measures; Implicit-explicit relations; Individual differences; Moderation; Multilevel Structural Equation Modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T97WD7CM","journalArticle","2021","Isler, Ozan; Yilmaz, Onurcan; John Maule, A.","Religion, parochialism and intuitive cooperation","Nature Human Behaviour","","2397-3374","10.1038/s41562-020-01014-3","https://www.nature.com/articles/s41562-020-01014-3","Religions promote cooperation, but they can also be divisive. Is religious cooperation intuitively parochial against atheists? Evidence supporting the social heuristics hypothesis (SHH) suggests that cooperation is intuitive, independent of religious group identity. We tested this prediction in a one-shot prisoner’s dilemma game, where 1,280 practising Christian believers were paired with either a coreligionist or an atheist and where time limits were used to increase reliance on either intuitive or deliberated decisions. We explored another dual-process account of cooperation, the self-control account (SCA), which suggests that visceral reactions tend to be selfish and that cooperation requires deliberation. We found evidence for religious parochialism but no support for SHH’s prediction of intuitive cooperation. Consistent with SCA but requiring confirmation in future studies, exploratory analyses showed that religious parochialism involves decision conflict and concern for strong reciprocity and that deliberation promotes cooperation independent of religious group identity.","2021-04","2023-02-24 21:29:04","2023-02-24T21:29:04Z","2023-02-24 21:29:04","512-521","","4","5","","Nat Hum Behav","","","","","","","","en","2021 The Author(s), under exclusive licence to Springer Nature Limited","","","","www.nature.com","","Number: 4 Publisher: Nature Publishing Group","","","","","Economics; Human behaviour; Religion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8WMKCK6S","journalArticle","2022","Schmid, Irina; Witkower, Zachary; Götz, Friedrich M.; Stieger, Stefan","Registered report: Social face evaluation: ethnicity-specific differences in the judgement of trustworthiness of faces and facial parts","Scientific Reports","","2045-2322","10.1038/s41598-022-22709-9","https://www.nature.com/articles/s41598-022-22709-9","Social face evaluation is a common and consequential element of everyday life based on the judgement of trustworthiness. However, the particular facial regions that guide such trustworthiness judgements are largely unknown. It is also unclear whether different facial regions are consistently utilized to guide judgments for different ethnic groups, and whether previous exposure to specific ethnicities in one’s social environment has an influence on trustworthiness judgements made from faces or facial regions. This registered report addressed these questions through a global online survey study that recruited Asian, Black, Latino, and White raters (N = 4580). Raters were shown full faces and specific parts of the face for an ethnically diverse, sex-balanced set of 32 targets and rated targets’ trustworthiness. Multilevel modelling showed that in forming trustworthiness judgements, raters relied most strongly on the eyes (with no substantial information loss vis-à-vis full faces). Corroborating ingroup–outgroup effects, raters rated faces and facial parts of targets with whom they shared their ethnicity, sex, or eye color as significantly more trustworthy. Exposure to ethnic groups in raters’ social environment predicted trustworthiness ratings of other ethnic groups in nuanced ways. That is, raters from the ambient ethnic majority provided slightly higher trustworthiness ratings for stimuli of their own ethnicity compared to minority ethnicities. In contrast, raters from an ambient ethnic minority (e.g., immigrants) provided substantially lower trustworthiness ratings for stimuli of the ethnic majority. Taken together, the current study provides a new window into the psychological processes underlying social face evaluation and its cultural generalizability.","2022-10-31","2023-02-24 19:14:00","2023-02-24T19:14:00Z","2023-02-24 19:14:00","18311","","1","12","","Sci Rep","Registered report","","","","","","","en","2022 The Author(s)","","","","www.nature.com","","Number: 1 Publisher: Nature Publishing Group","","","","","Human behaviour; Social evolution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MBZ6KAPJ","journalArticle","2023","Wang, Qing; Aljassar, Meshal; Bhagwat, Nikhil; Zeighami, Yashar; Evans, Alan C.; Dagher, Alain; Pike, G. Bruce; Sadikot, Abbas F.; Poline, Jean-Baptiste","Reproducibility of cerebellar involvement as quantified by consensus structural MRI biomarkers in advanced essential tremor","Scientific Reports","","2045-2322","10.1038/s41598-022-25306-y","https://www.nature.com/articles/s41598-022-25306-y","Essential tremor (ET) is the most prevalent movement disorder with poorly understood etiology. Some neuroimaging studies report cerebellar involvement whereas others do not. This discrepancy may stem from underpowered studies, differences in statistical modeling or variation in magnetic resonance imaging (MRI) acquisition and processing. To resolve this, we investigated the cerebellar structural differences using a local advanced ET dataset augmented by matched controls from PPMI and ADNI. We tested the hypothesis of cerebellar involvement using three neuroimaging biomarkers: VBM, gray/white matter volumetry and lobular volumetry. Furthermore, we assessed the impacts of statistical models and segmentation pipelines on results. Results indicate that the detected cerebellar structural changes vary with methodology. Significant reduction of right cerebellar gray matter and increase of the left cerebellar white matter were the only two biomarkers consistently identified by multiple methods. Results also show substantial volumetric overestimation from SUIT-based segmentation—partially explaining previous literature discrepancies. This study suggests that current estimation of cerebellar involvement in ET may be overemphasized in MRI studies and highlights the importance of methods sensitivity analysis on results interpretation. ET datasets with large sample size and replication studies are required to improve our understanding of regional specificity of cerebellum involvement in ET.","2023-01-11","2023-02-24 19:13:40","2023-02-24T19:13:40Z","2023-02-24 19:13:40","581","","1","13","","Sci Rep","","","","","","","","en","2023 The Author(s)","","","","www.nature.com","","Number: 1 Publisher: Nature Publishing Group","","","","","Movement disorders; Neurodegenerative diseases","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CNLZZ6VJ","journalArticle","2022","Schmid, Irina; Witkower, Zachary; Götz, Friedrich M.; Stieger, Stefan","Registered report: Social face evaluation: ethnicity-specific differences in the judgement of trustworthiness of faces and facial parts","Scientific Reports","","2045-2322","10.1038/s41598-022-22709-9","https://www.nature.com/articles/s41598-022-22709-9","Social face evaluation is a common and consequential element of everyday life based on the judgement of trustworthiness. However, the particular facial regions that guide such trustworthiness judgements are largely unknown. It is also unclear whether different facial regions are consistently utilized to guide judgments for different ethnic groups, and whether previous exposure to specific ethnicities in one’s social environment has an influence on trustworthiness judgements made from faces or facial regions. This registered report addressed these questions through a global online survey study that recruited Asian, Black, Latino, and White raters (N = 4580). Raters were shown full faces and specific parts of the face for an ethnically diverse, sex-balanced set of 32 targets and rated targets’ trustworthiness. Multilevel modelling showed that in forming trustworthiness judgements, raters relied most strongly on the eyes (with no substantial information loss vis-à-vis full faces). Corroborating ingroup–outgroup effects, raters rated faces and facial parts of targets with whom they shared their ethnicity, sex, or eye color as significantly more trustworthy. Exposure to ethnic groups in raters’ social environment predicted trustworthiness ratings of other ethnic groups in nuanced ways. That is, raters from the ambient ethnic majority provided slightly higher trustworthiness ratings for stimuli of their own ethnicity compared to minority ethnicities. In contrast, raters from an ambient ethnic minority (e.g., immigrants) provided substantially lower trustworthiness ratings for stimuli of the ethnic majority. Taken together, the current study provides a new window into the psychological processes underlying social face evaluation and its cultural generalizability.","2022-10-31","2023-02-24 19:13:09","2023-02-24T19:13:09Z","2023-02-24 19:13:09","18311","","1","12","","Sci Rep","Registered report","","","","","","","en","2022 The Author(s)","","","","www.nature.com","","Number: 1 Publisher: Nature Publishing Group","","","","","Human behaviour; Social evolution","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9VU67YQD","journalArticle","2022","Dalen, Dirk H. van; Kerckhoffs, Angèle P. M.; Vries, Esther de","Registered report protocol: A scoping review to identify potential predictors as features for developing automated estimation of the probability of being frail in secondary care","PLOS ONE","","1932-6203","10.1371/journal.pone.0275230","https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0275230","Introduction The impact of frailty surges, as the prevalence increases with age and the population age is rising. Frailty is associated with adverse health outcomes and increased healthcare costs. Many validated instruments to detect frailty have been developed. Using these in clinical practice takes time. Automated estimation of the probability of being frail using routinely collected data from hospital electronic health records (EHRs) would circumvent that. We aim to identify potential predictors that could be used as features for modeling algorithms on the basis of routine hospital EHR data to incorporate in an automated tool for estimating the probability of being frail. Methods PubMed (MEDLINE), CINAHL Plus, Embase, and Web of Science will be searched. The studied population consists of older people (≥65 years). The first step is searching articles published ≥2018. Second, we add two published literature reviews (and the articles included therein) [Bery 2020; Bouillon, 2013] to our search results. In these reviews, articles on potential predictor variables in frailty screening tools were included from inception until March 2018. The goal is to identify and extract all potential predictors of being frail. Domain experts will be consulted to evaluate the results. Discussion The results of the intended study will increase the quality of the developed algorithms to be used for automated estimation of the probability of being frail in secondary care. This is a promising perspective, being less labor-intensive compared to screening each individual patient by hand. Also, such an automated tool may raise awareness of frailty, especially in those patients who would not be screened for frailty by hand because they seem robust. Conclusion The identified potential predictors of being frail can be used as evidence-based input for machine learning based automated estimation of the probability of being frail using routine EHR data in the near future.","2022-09-27","2023-02-24 19:13:00","2023-02-24T19:13:00Z","2023-02-24 19:13:00","e0275230","","9","17","","PLOS ONE","Registered report protocol","","","","","","","en","","","","","PLoS Journals","","Publisher: Public Library of Science","","","","","Database searching; Electronic medical records; Frailty; Machine learning; Machine learning algorithms; Medical risk factors; Supervised machine learning; Systematic reviews","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NTWJV765","journalArticle","2014","Calin-Jageman, Robert J.; Caldwell, Tracy L.","Replication of the Superstition and Performance Study by Damisch, Stoberock, and Mussweiler (2010)","Social Psychology","","1864-9335, 2151-2590","10/ggb7qq","http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000190","","2014-01-01","2021-01-06 14:41:43","2021-01-06T14:41:43Z","2018-04-10 20:38:28","239-245","","3","45","","","","","","","","","","en","","","","","CrossRef","","00024","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"78QI4UN5","journalArticle","2014","Lynott, Dermot; Corker, Katherine S.; Wortman, Jessica; Connell, Louise; Donnellan, M. Brent; Lucas, Richard E.; O’Brien, Kerry","Replication of “Experiencing Physical Warmth Promotes Interpersonal Warmth” by Williams and Bargh (2008)","Social Psychology","","1864-9335, 2151-2590","10/f56fbs","http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000187","","2014-05","2021-01-06 14:41:23","2021-01-06T14:41:23Z","2016-02-12 21:42:03","216-222","","3","45","","","","","","","","","","en","","","","","CrossRef","","Citation Key: lynott_replication_2014 00037  https://osf.io/gjt37/","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AF8I8MM9","journalArticle","2017","Kandela, Irawati; Aird, Fraser; Biology, Reproducibility Project: Cancer","Replication Study: Discovery and preclinical validation of drug indications using compendia of public gene expression data","eLife","","2050-084X","10/gf9h48","https://elifesciences.org/content/6/e17044v1","In 2015, as part of the Reproducibility Project: Cancer Biology, we published a Registered Report (Kandela et al., 2015) that described how we intended to replicate selected experiments from the paper “Discovery and Preclinical Validation of Drug Indications Using Compendia of Public Gene Expression Data“ (Sirota et al., 2011). Here we report the results of those experiments. We found that cimetidine treatment in a xenograft model using A549 lung adenocarcinoma cells resulted in decreased tumor volume compared to vehicle control; however, while the effect was in the same direction as the original study (Figure 4C; Sirota et al., 2011), it was not statistically significant. Cimetidine treatment in a xenograft model using ACHN renal cell carcinoma cells did not differ from vehicle control treatment, similar to the original study (Supplemental Figure 1; Sirota et al., 2011). Doxorubicin treatment in a xenograft model using A549 lung adenocarcinoma cells did not result in a statistically significant difference compared to vehicle control despite tumor volume being reduced to levels similar to those reported in the original study (Figure 4C; Sirota et al., 2011). Finally, we report a random effects meta-analysis for each result. These meta-analyses show that the inhibition of A549 derived tumors by cimetidine resulted in a statistically significant effect, as did the inhibition of A549 derived tumors by doxorubicin. The effect of cimetidine on ACHN derived tumors was not statistically significant, as predicted.","2017-01-19","2021-01-06 14:41:14","2021-01-06T14:41:14Z","2017-01-24 15:08:53","e17044","","","6","","","Replication Study","","","","","","","en","© 2017, Kandela et al. This article is distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use and redistribution provided that the original author and source are credited.","","","","elifesciences.org","","Citation Key: kandela_replication_2017","","","","","Human; Replication; cimetidine; drug retargeting; metascience; reproducibility; reproducibility project: cancer biology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PM54PLEI","journalArticle","2020","Kerwin, John; Khan, Israr; Reproducibility Project: Cancer Biology; Iorns, Elizabeth; Tsui, Rachel; Denis, Alexandria; Perfito, Nicole; Errington, Timothy M","Replication Study: A coding-independent function of gene and pseudogene mRNAs regulates tumour biology","eLife","","2050-084X","10/ghm7hq","https://elifesciences.org/articles/51019","","2020-04-21","2021-01-04 08:43:29","2021-01-04T08:43:29Z","2020-11-03 19:48:15","","","","9","","","Replication Study","","","","","","","en","","","","","Crossref","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"U3WTRE8F","journalArticle","2020","Wang, Hongyan; Radomska, Hanna S; Phelps, Mitch A; Reproducibility Project: Cancer Biology; Iorns, Elizabeth; Tsui, Rachel; Denis, Alexandria; Perfito, Nicole; Errington, Timothy M","Replication Study: Coding-independent regulation of the tumor suppressor PTEN by competing endogenous mRNAs","eLife","","2050-084X","10/ghm7hp","https://elifesciences.org/articles/56651","","2020-10-19","2020-12-03 07:55:36","2020-12-03T07:55:36Z","2020-11-03 19:48:28","","","","9","","","Replication Study","","","","","","","en","","","","","Crossref","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"EW68VF3I","journalArticle","2014","Žeželj, Iris L.; Jokić, Biljana R.","Replication of Experiments Evaluating Impact of Psychological Distance on Moral Judgment: (Eyal, Liberman & Trope, 2008; Gong & Medin, 2012)","Social Psychology","","1864-9335, 2151-2590","10/f559w6","http://econtent.hogrefe.com/doi/abs/10.1027/1864-9335/a000188","","2014-01-01","2019-10-31 20:34:58","2019-10-31T20:34:58Z","2018-04-10 20:39:50","223-231","","3","45","","","Replication of Experiments Evaluating Impact of Psychological Distance on Moral Judgment","","","","","","","en","","","","","CrossRef","","00020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7WT2ZVKM","webpage","","","Registered Reports","","","","","https://cos.io/rr/","","","2018-07-04 04:15:50","2018-07-04T04:15:50Z","2018-07-03 17:14:29","","","","","","","","","","","","","","","","","","","","","00162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"UAXH8UGS","journalArticle","2018","Zopf, Regine; Butko, Marina; Woolgar, Alexandra; Williams, Mark A.; Rich, Anina N.","Representing the location of manipulable objects in shape-selective occipitotemporal cortex: Beyond retinotopic reference frames?","Cortex","","00109452","10/gdqdt5","https://linkinghub.elsevier.com/retrieve/pii/S0010945218301631","","2018-09","2018-06-29 09:59:01","2018-06-29T09:59:01Z","2018-06-28 13:35:41","132-150","","","106","","","Representing the location of manipulable objects in shape-selective occipitotemporal cortex","","","","","","","en","","","","","Crossref","","00000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
